ID_NOTICIERO,FECHA_TESTIGO,TIPO_VALORACION,CANDIDATO,FRASE_ESTEREOTIPO_GENERAL,FRASE_POSITIVA,FRASE_NEGATIVA,FRASE_ENFOQUE,DURACION_MINUTOS
488,08/04/2024,N,CSP,,,"Durante dos horas, los candidatos: las candidatas y el candidato, pues, se concentraron en estos ataques, y pues, dejaron a un lado las propuestas. Incluso, las preguntas que habían sido seleccionadas y mandadas por los ciudadanos a través de las redes sociales no las contestaban. Decían dos, tres palabras y se iban al tema que a ellos les interesaba. Así que sí nos quedaron a deber en este primer encuentro.","Durante dos horas, los candidatos: las candidatas y el candidato, pues, se concentraron en estos ataques, y pues, dejaron a un lado las propuestas. Incluso, las preguntas que habían sido seleccionadas y mandadas por los ciudadanos a través de las redes sociales no las contestaban. Decían dos, tres palabras y se iban al tema que a ellos les interesaba. Así que sí nos quedaron a deber en este primer encuentro.",0.8333333333333334
488,08/04/2024,N,JAM,,,"Durante dos horas, los candidatos: las candidatas y el candidato, pues, se concentraron en estos ataques, y pues, dejaron a un lado las propuestas. Incluso, las preguntas que habían sido seleccionadas y mandadas por los ciudadanos a través de las redes sociales no las contestaban. Decían dos, tres palabras y se iban al tema que a ellos les interesaba. Así que sí nos quedaron a deber en este primer encuentro.","Durante dos horas, los candidatos: las candidatas y el candidato, pues, se concentraron en estos ataques, y pues, dejaron a un lado las propuestas. Incluso, las preguntas que habían sido seleccionadas y mandadas por los ciudadanos a través de las redes sociales no las contestaban. Decían dos, tres palabras y se iban al tema que a ellos les interesaba. Así que sí nos quedaron a deber en este primer encuentro.",0.8333333333333334
488,08/04/2024,S,BXGR,,,,,7.616666666666667
488,08/04/2024,S,CSP,,,,,8.833333333333332
488,08/04/2024,S,JAM,,,,,5.883333333333334
488,08/04/2024,S,SE,,,,,0.2833333333333333
488,09/04/2024,S,CSP,,,,,0.9166666666666666
488,10/04/2024,N,BXGR,,,"Acerca del debate que se llevó a cabo el pasado domingo que dejó mucho que dejó mucho que desear de parte, tanto de los candidatos, el candidato y las candidatas.",,0.9333333333333333
488,10/04/2024,N,CSP,,,"Acerca del debate que se llevó a cabo el pasado domingo que dejó mucho que dejó mucho que desear de parte, tanto de los candidatos, el candidato y las candidatas.",,0.9333333333333333
488,10/04/2024,N,JAM,,,"Acerca del debate que se llevó a cabo el pasado domingo que dejó mucho que dejó mucho que desear de parte, tanto de los candidatos, el candidato y las candidatas.",,0.9333333333333333
488,10/04/2024,S,BXGR,,,,,0.4666666666666667
488,10/04/2024,S,CSP,,,,,0.7166666666666667
488,11/04/2024,S,CSP,,,,,0.11666666666666667
488,12/04/2024,S,CSP,,,,,0.38333333333333336
488,12/04/2024,S,SE,,,,,0.38333333333333336
488,14/03/2024,S,CSP,,,,,0.6833333333333333
488,15/03/2024,S,CSP,,,,,6.616666666666666
488,15/04/2024,S,CSP,,,,,1.1833333333333333
488,16/04/2024,S,CSP,,,,,1.1166666666666667
488,16/04/2024,S,SE,,,,,3.35
488,17/04/2024,P,CSP,,"En evento multitudinario, Claudia Sheinbaum firma el compromiso por una gran Mérida y un Yucatán de bienestar.",,,0.11666666666666667
488,17/04/2024,S,CSP,,,,,47.249999999999986
488,18/03/2024,S,BXGR,,,,,1.5166666666666666
488,18/03/2024,S,CSP,,,,,0.7166666666666667
488,18/03/2024,S,JAM,,,,,0.7166666666666667
488,18/04/2024,S,CSP,,,,,13.1
488,18/04/2024,S,SE,,,,,6.233333333333333
488,19/03/2024,S,BXGR,,,,,4.566666666666666
488,19/03/2024,S,SE,,,,,9.133333333333333
488,19/04/2024,S,CSP,,,,,1.2833333333333334
488,20/03/2024,S,CSP,,,,,0.31666666666666665
488,22/03/2024,S,CSP,,,,,2.1
488,22/04/2024,S,BXGR,,,,,2.1333333333333333
488,22/04/2024,S,CSP,,,,,2.6833333333333336
488,22/04/2024,S,JAM,,,,,1.0666666666666667
488,25/04/2024,S,BXGR,,,,,0.13333333333333333
488,25/04/2024,S,CSP,,,,,0.13333333333333333
488,25/04/2024,S,JAM,,,,,0.13333333333333333
488,26/04/2024,S,BXGR,,,,,0.11666666666666667
488,26/04/2024,S,CSP,,,,,0.11666666666666667
488,26/04/2024,S,JAM,,,,,0.11666666666666667
488,28/03/2024,S,CSP,,,,,0.31666666666666665
488,29/04/2024,S,BXGR,,,,,0.2833333333333333
488,29/04/2024,S,CSP,,,,,1.8166666666666667
488,29/04/2024,S,JAM,,,,,0.2833333333333333
488,30/04/2024,S,BXGR,,,,,7.549999999999999
488,30/04/2024,S,CSP,,,,,1.25
488,30/04/2024,S,JAM,,,,,0.18333333333333332
489,01/03/2024,P,CSP,,"Encuesta de Crónica, da amplia ventaja a Sheinbaum y muestra su consistencia.",,,0.18333333333333332
489,01/03/2024,S,BXGR,,,,,5.816666666666668
489,01/03/2024,S,CSP,,,,,3.75
489,01/03/2024,S,JAM,,,,,0.7333333333333334
489,01/04/2024,N,BXGR,,,"Para qué hacerle caso a un personaje como Milei (...) Pero subirse a un tema de discutir con él. ¡Híjole!, a mí se me hace la verdad innecesario. Y yo diría ¿para qué hacerle caso? (...)  ¿Pero subirse a un tema de discutir con él? híjole, a mí se me hace la verdad innecesaria, pero bueno cada quien.","Para qué hacerle caso a un personaje como Milei (...) Pero subirse a un tema de discutir con él. ¡Híjole!, a mí se me hace la verdad innecesario. Y yo diría ¿para qué hacerle caso? (...)  ¿Pero subirse a un tema de discutir con él? híjole, a mí se me hace la verdad innecesaria, pero bueno cada quien.",0.6833333333333333
489,01/04/2024,N,CSP,,,"Para qué hacerle caso a un personaje como Milei (...) Pero subirse a un tema de discutir con él. ¡Híjole!, a mí se me hace la verdad innecesario. Y yo diría ¿para qué hacerle caso? (...)  ¿Pero subirse a un tema de discutir con él? híjole, a mí se me hace la verdad innecesaria, pero bueno cada quien.","Para qué hacerle caso a un personaje como Milei (...) Pero subirse a un tema de discutir con él. ¡Híjole!, a mí se me hace la verdad innecesario. Y yo diría ¿para qué hacerle caso? (...)  ¿Pero subirse a un tema de discutir con él? híjole, a mí se me hace la verdad innecesaria, pero bueno cada quien.",0.6833333333333333
489,01/04/2024,S,BXGR,,,,,0.6666666666666667
489,01/04/2024,S,CSP,,,,,0.5166666666666666
489,01/04/2024,S,JAM,,,,,0.26666666666666666
489,01/04/2024,S,SE,,,,,0.8
489,02/04/2024,S,BXGR,,,,,0.13333333333333333
489,02/04/2024,S,CSP,,,,,0.3666666666666667
489,02/04/2024,S,JAM,,,,,0.13333333333333333
489,02/05/2024,S,BXGR,,,,,0.75
489,02/05/2024,S,CSP,,,,,0.75
489,02/05/2024,S,JAM,,,,,0.31666666666666665
489,03/04/2024,S,BXGR,,,,,0.7833333333333333
489,03/04/2024,S,CSP,,,,,1.7833333333333332
489,03/04/2024,S,JAM,,,,,3.533333333333333
489,03/05/2024,S,BXGR,,,,,0.23333333333333334
489,03/05/2024,S,CSP,,,,,0.35
489,04/03/2024,N,BXGR,,,"Ella ya firmó ahí un pacto con sangre para decir que no se van a acabar todos los programas (...) pero ¿De verdad a eso han llegado? ¿Pacto de Sangre? ¿Qué veremos después productor? ¿Qué sacrifiquen una gallina ahí en el Zócalo Capitalino o qué? ¿Avienten una doncella a un cenote o qué? ¿Exageran, no? digo, no necesitamos pactos de sangre necesitamos que cumplan su palabra.",,0.8166666666666667
489,04/03/2024,S,BXGR,,,,,1.5833333333333335
489,04/03/2024,S,CSP,,,,,2.1166666666666667
489,04/03/2024,S,JAM,,,,,0.5166666666666667
489,04/03/2024,S,SE,,,,,2.8666666666666667
489,04/04/2024,S,BXGR,,,,,2.3333333333333335
489,04/04/2024,S,CSP,,,,,3.5500000000000003
489,04/04/2024,S,JAM,,,,,0.31666666666666665
489,05/03/2024,N,BXGR,,,"Es lo malo de no conocer el País, y es lo malo de hacer declaraciones, y luego decir otras cosas porque ahí queda.","Es lo malo de no conocer el País, y es lo malo de hacer declaraciones, y luego decir otras cosas porque ahí queda.",0.8833333333333333
489,05/03/2024,S,BXGR,,,,,13.249999999999998
489,05/03/2024,S,CSP,,,,,6.7
489,05/03/2024,S,JAM,,,,,1.4166666666666665
489,05/04/2024,S,CSP,,,,,1.55
489,06/03/2024,S,CSP,,,,,0.15
489,07/03/2024,S,BXGR,,,,,7.4
489,07/03/2024,S,CSP,,,,,1.85
489,08/03/2024,S,BXGR,,,,,0.6166666666666667
489,08/03/2024,S,CSP,,,,,0.6166666666666667
489,08/03/2024,S,JAM,,,,,0.4166666666666667
489,08/04/2024,S,BXGR,,,,,13.15
489,08/04/2024,S,CSP,,,,,8.566666666666663
489,08/04/2024,S,JAM,,,,,4.2
489,08/04/2024,S,SE,,,,,0.7999999999999999
489,09/04/2024,S,BXGR,,,,,1.9500000000000002
489,09/04/2024,S,CSP,,,,,1.7833333333333334
489,09/04/2024,S,JAM,,,,,1.6166666666666667
489,09/04/2024,S,SE,,,,,0.2833333333333333
489,10/04/2024,S,CSP,,,,,0.23333333333333334
489,10/04/2024,S,SE,,,,,0.11666666666666667
489,11/03/2024,S,BXGR,,,,,1.1833333333333333
489,11/03/2024,S,CSP,,,,,1.2166666666666668
489,11/03/2024,S,JAM,,,,,1.1833333333333333
489,11/04/2024,S,CSP,,,,,1.3833333333333333
489,12/03/2024,S,BXGR,,,,,4.516666666666667
489,12/03/2024,S,CSP,,,,,4.516666666666667
489,12/03/2024,S,JAM,,,,,4.516666666666667
489,12/04/2024,S,BXGR,,,,,0.23333333333333334
489,12/04/2024,S,CSP,,,,,1.0
489,13/03/2024,S,BXGR,,,,,1.5
489,13/03/2024,S,CSP,,,,,11.233333333333333
489,13/03/2024,S,SE,,,,,0.38333333333333336
489,14/03/2024,S,BXGR,,,,,0.9999999999999999
489,14/03/2024,S,CSP,,,,,5.933333333333334
489,14/03/2024,S,JAM,,,,,0.2833333333333333
489,15/03/2024,P,CSP,,Claudia Sheinbaum muestra músculo en Progreso y Umán.,,,0.05
489,15/03/2024,S,BXGR,,,,,0.5666666666666667
489,15/03/2024,S,CSP,,,,,15.333333333333332
489,15/03/2024,S,JAM,,,,,0.5666666666666667
489,15/03/2024,S,SE,,,,,20.95
489,15/04/2024,S,CSP,,,,,0.3333333333333333
489,15/04/2024,S,SE,,,,,0.3333333333333333
489,16/04/2024,S,BXGR,,,,,0.5166666666666666
489,16/04/2024,S,CSP,,,,,13.85
489,16/04/2024,S,SE,,,,,0.25
489,17/04/2024,S,BXGR,,,,,0.18333333333333332
489,17/04/2024,S,CSP,,,,,4.633333333333334
489,17/04/2024,S,JAM,,,,,0.18333333333333332
489,17/04/2024,S,SE,,,,,0.7666666666666666
489,18/04/2024,S,BXGR,,,,,0.5166666666666666
489,18/04/2024,S,CSP,,,,,0.9999999999999999
489,18/04/2024,S,JAM,,,,,0.3666666666666667
489,19/03/2024,S,BXGR,,,,,10.766666666666666
489,19/03/2024,S,CSP,,,,,3.0
489,19/03/2024,S,JAM,,,,,0.18333333333333332
489,19/04/2024,S,BXGR,,,,,0.1
489,19/04/2024,S,CSP,,,,,4.1499999999999995
489,20/03/2024,S,CSP,,,,,0.3666666666666667
489,20/03/2024,S,JAM,,,,,0.11666666666666667
489,21/03/2024,S,BXGR,,,,,1.8333333333333333
489,21/03/2024,S,CSP,,,,,1.0
489,21/03/2024,S,SE,,,,,0.25
489,22/03/2024,S,BXGR,,,,,1.8833333333333333
489,22/03/2024,S,CSP,,,,,0.6833333333333333
489,22/04/2024,S,CSP,,,,,1.1333333333333335
489,23/04/2024,S,BXGR,,,,,0.2833333333333333
489,23/04/2024,S,CSP,,,,,0.2833333333333333
489,23/04/2024,S,JAM,,,,,0.2833333333333333
489,24/04/2024,S,CSP,,,,,6.766666666666666
489,24/04/2024,S,SE,,,,,0.16666666666666666
489,25/03/2024,S,CSP,,,,,0.26666666666666666
489,25/03/2024,S,JAM,,,,,2.1
489,25/04/2024,S,BXGR,,,,,0.7
489,25/04/2024,S,CSP,,,,,0.35
489,25/04/2024,S,JAM,,,,,0.26666666666666666
489,26/03/2024,S,BXGR,,,,,0.8999999999999999
489,26/03/2024,S,CSP,,,,,0.35
489,26/03/2024,S,SE,,,,,2.0999999999999996
489,26/04/2024,S,CSP,,,,,1.8833333333333333
489,27/03/2024,S,BXGR,,,,,9.316666666666668
489,27/03/2024,S,CSP,,,,,0.5166666666666666
489,29/04/2024,S,BXGR,,,,,8.7
489,29/04/2024,S,CSP,,,,,13.166666666666668
489,29/04/2024,S,JAM,,,,,3.0666666666666664
489,30/04/2024,S,BXGR,,,,,0.8500000000000001
489,30/04/2024,S,CSP,,,,,0.6333333333333333
489,30/04/2024,S,JAM,,,,,0.3333333333333333
490,01/03/2024,P,CSP,,"Claudia Sheinbaum también, eh, aparece muy fuerte de acuerdo con las encuestas.",,,0.55
490,04/03/2024,N,CSP,,,"Desde ese momento Claudia Sheinbaum y su equipo de trabajo la han cuidado muchísimo de que no participe en un debate, de que no participe en un evento público y, este, pues sabemos que el discurso de Claudia Sheinbaum es un discurso pausado. Quizás, eh, no es un discurso de político de masas que pueda ser de político ya en operaciones dirigiendo.",,2.0166666666666666
490,04/03/2024,N,CSP,,,"Doña Claudia fue criticada porque se vio algo extraño ya en el momento que Clara Brugada se acerca a abrazarla y como que ""ay, ay, ay"" como (...) como que sí, como que no, como que un amague, ¿no? Y eso también fue criticado en redes sociales.",,2.0166666666666666
490,04/03/2024,P,JAM,,"Mira, lo que sí no te puedo negar de don Máynez, que tiene unas, unos spots muy pegajosos con su musiquita.",,,0.95
490,04/03/2024,P,JAM,,"Y vaya que la maquinaria de MOVIMIENTO CIUDADANO en cuanto a los spots eh, se está moviendo. Y vale la pena mencionar, repitiendo, por marketing, que MOVIMIENTO CIUDADANO de verdad tiene un tino con los spots.",,,0.95
490,04/03/2024,S,BXGR,,,,,3.7666666666666666
490,05/03/2024,S,BXGR,,,,,2.3166666666666664
490,05/03/2024,S,CSP,,,,,0.3
490,05/03/2024,S,JAM,,,,,0.15
490,07/03/2024,S,BXGR,,,,,0.4666666666666667
490,07/03/2024,S,CSP,,,,,0.4666666666666667
490,11/03/2024,S,BXGR,,,,,0.85
490,11/03/2024,S,CSP,,,,,2.25
490,12/03/2024,S,BXGR,,,,,1.6166666666666667
490,12/03/2024,S,CSP,,,,,4.35
490,12/03/2024,S,JAM,,,,,1.3
490,13/03/2024,S,CSP,,,,,2.15
490,13/03/2024,S,SE,,,,,1.65
490,14/03/2024,S,CSP,,,,,3.216666666666667
490,15/03/2024,S,CSP,,,,,23.983333333333334
490,18/03/2024,S,BXGR,,,,,3.766666666666667
490,18/03/2024,S,CSP,,,,,6.116666666666667
490,19/03/2024,S,BXGR,,,,,4.966666666666667
490,19/03/2024,S,CSP,,,,,0.25
490,20/03/2024,S,BXGR,,,,,2.7666666666666666
490,20/03/2024,S,CSP,,,,,0.38333333333333336
490,20/03/2024,S,SE,,,,,2.7666666666666666
490,25/03/2024,S,CSP,,,,,0.43333333333333335
491,01/03/2024,P,CSP,,"Su campaña arrancó en el Zócalo de la Ciudad de México. Hay que decirlo, estuvo totalmente abarrotado.",,,3.1
491,01/03/2024,S,BXGR,,,,,6.6
491,01/03/2024,S,CSP,,,,,9.3
491,05/03/2024,S,BXGR,,,,,2.75
491,05/03/2024,S,CSP,,,,,7.016666666666667
491,05/03/2024,S,SE,,,,,5.5
491,06/03/2024,S,BXGR,,,,,1.3
491,14/03/2024,S,CSP,,,,,6.65
491,14/03/2024,S,SE,,,,,0.08333333333333333
492,01/03/2024,S,CSP,,,,,0.31666666666666665
492,03/05/2024,S,BXGR,,,,,0.4
492,03/05/2024,S,CSP,,,,,0.1
492,03/05/2024,S,JAM,,,,,0.1
492,05/04/2024,S,BXGR,,,,,0.4166666666666667
492,05/04/2024,S,CSP,,,,,0.4166666666666667
492,05/04/2024,S,JAM,,,,,0.4166666666666667
492,09/04/2024,S,BXGR,,,,,3.933333333333333
492,11/04/2024,S,CSP,,,,,0.3
492,17/04/2024,S,BXGR,,,,,0.06666666666666667
492,18/04/2024,S,CSP,,,,,2.4
492,22/03/2024,S,BXGR,,,,,0.13333333333333333
493,05/03/2024,S,BXGR,,,,,1.2333333333333334
493,09/04/2024,S,BXGR,,,,,0.3
493,11/04/2024,S,CSP,,,,,0.6666666666666666
493,16/04/2024,S,CSP,,,,,0.6
493,17/04/2024,S,BXGR,,,,,0.05
493,17/04/2024,S,CSP,,,,,1.6
493,17/04/2024,S,SE,,,,,1.6
493,18/04/2024,S,CSP,,,,,2.4
494,01/04/2024,S,CSP,,,,,0.36666666666666664
494,02/05/2024,S,JAM,,,,,1.2166666666666668
494,02/05/2024,S,SE,,,,,4.0
494,03/05/2024,S,CSP,,,,,0.1
494,04/03/2024,N,JAM,,,"Con todo respeto para Máynez, él es un payaso (...) que un payaso diga es una payasada pues ya le quita todo sentido de crítica.","Con todo respeto para Máynez, él es un payaso (...) que un payaso diga es una payasada pues ya le quita todo sentido de crítica.",0.45
494,04/03/2024,P,BXGR,,"Cantidad de gente en Progreso, como hace muchos, muchos años, no se veía.",,,0.36666666666666664
494,04/03/2024,S,BXGR,,,,,1.4833333333333334
494,04/03/2024,S,CSP,,,,,0.45
494,04/04/2024,S,BXGR,,,,,2.933333333333333
494,04/04/2024,S,CSP,,,,,0.9500000000000001
494,05/03/2024,P,BXGR,,"Decía que le va a devolver al Estado lo que gastó en la ampliación del puerto del Progreso, es una buena propuesta.",,"Decía que le va a devolver al Estado lo que gastó en la ampliación del puerto del Progreso, es una buena propuesta.",74.93333333333334
494,05/03/2024,P,BXGR,,"Es lo que tiene Xóchitl, es ácido su discurso, y no se le olvidan las cosas, a mí me encanta como pronuncia la ""R"".",,,74.93333333333334
494,05/03/2024,P,BXGR,,"Interesante la propuesta, interesante todo lo que abone a la educación, cultura y esparcimiento que bien se lo merecen los millones de mexicanos.",,"Interesante la propuesta, interesante todo lo que abone a la educación, cultura y esparcimiento que bien se lo merecen los millones de mexicanos.",74.93333333333334
494,05/03/2024,P,BXGR,,"Para lograr hacer eso la candidata tiene que involucrar a muchas personas, no dudo que no lo pueda lograr, es una persona con mucha capacidad, pero yucatanizar el País es complicado.",,"Para lograr hacer eso la candidata tiene que involucrar a muchas personas, no dudo que no lo pueda lograr, es una persona con mucha capacidad, pero yucatanizar el País es complicado.",74.93333333333334
494,05/04/2024,S,BXGR,,,,,5.183333333333334
494,05/04/2024,S,CSP,,,,,5.433333333333334
494,05/04/2024,S,JAM,,,,,4.816666666666666
494,06/03/2024,S,BXGR,,,,,4.05
494,06/03/2024,S,SE,,,,,2.6333333333333333
494,07/03/2024,S,BXGR,,,,,11.966666666666667
494,07/03/2024,S,CSP,,,,,11.966666666666665
494,07/03/2024,S,JAM,,,,,5.166666666666666
494,07/03/2024,S,SE,,,,,4.15
494,08/03/2024,P,CSP,,"Ya iremos viendo en cuanto avancen estas propuestas, desde luego, muy interesantes las que usted nos acaba de decir.",,"Ya iremos viendo en cuanto avancen estas propuestas, desde luego, muy interesantes las que usted nos acaba de decir.",13.433333333333334
494,08/03/2024,S,CSP,,,,,6.316666666666666
494,08/04/2024,S,BXGR,,,,,18.616666666666667
494,08/04/2024,S,CSP,,,,,16.366666666666667
494,08/04/2024,S,JAM,,,,,6.033333333333332
494,08/04/2024,S,SE,,,,,1.35
494,09/04/2024,S,CSP,,,,,0.3833333333333333
494,10/04/2024,S,BXGR,,,,,2.8000000000000003
494,10/04/2024,S,CSP,,,,,0.3333333333333333
494,12/04/2024,S,BXGR,,,,,0.15
494,12/04/2024,S,CSP,,,,,0.8166666666666667
494,12/04/2024,S,JAM,,,,,0.15
494,13/03/2024,S,BXGR,,,,,2.533333333333333
494,13/03/2024,S,CSP,,,,,7.083333333333334
494,13/03/2024,S,SE,,,,,3.833333333333333
494,14/03/2024,S,BXGR,,,,,3.7
494,14/03/2024,S,CSP,,,,,26.316666666666666
494,14/03/2024,S,JAM,,,,,0.5666666666666667
494,14/03/2024,S,SE,,,,,3.1333333333333333
494,15/03/2024,S,CSP,,,,,16.983333333333334
494,15/03/2024,S,SE,,,,,9.433333333333334
494,15/04/2024,S,BXGR,,,,,0.21666666666666667
494,15/04/2024,S,CSP,,,,,5.566666666666666
494,15/04/2024,S,JAM,,,,,0.7
494,15/04/2024,S,SE,,,,,3.4833333333333334
494,16/04/2024,P,CSP,,Llegó Claudia Sheinbaum Pardo a Yucatán y la recibieron como suelen recibir a las celebridades.,,,2.0833333333333335
494,16/04/2024,P,CSP,,"Y después, se trasladaron a una reunión con empresarios. Interesante reunión, presentó Claudia Sheinbaum algo a lo que le está apostando esta campaña y le está resultando porque sin quererlo o sin haberlo proyectado de esta manera, pues está apelando a su experiencia y, ha, ha manejado eso como un eslogan aparte de campaña.",,"Y después, se trasladaron a una reunión con empresarios. Interesante reunión, presentó Claudia Sheinbaum algo a lo que le está apostando esta campaña y le está resultando porque sin quererlo o sin haberlo proyectado de esta manera, pues está apelando a su experiencia y, ha, ha manejado eso como un eslogan aparte de campaña.",2.0833333333333335
494,16/04/2024,S,CSP,,,,,11.966666666666663
494,16/04/2024,S,SE,,,,,2.3833333333333333
494,17/04/2024,S,BXGR,,,,,1.25
494,17/04/2024,S,CSP,,,,,3.55
494,17/04/2024,S,JAM,,,,,0.45
494,17/04/2024,S,SE,,,,,0.1
494,18/04/2024,S,BXGR,,,,,0.15
494,18/04/2024,S,CSP,,,,,1.1166666666666667
494,19/04/2024,S,BXGR,,,,,0.2
494,19/04/2024,S,CSP,,,,,2.0166666666666666
494,20/03/2024,S,BXGR,,,,,30.583333333333336
494,20/03/2024,S,CSP,,,,,25.233333333333334
494,20/03/2024,S,JAM,,,,,3.0166666666666666
494,21/03/2024,S,BXGR,,,,,1.2
494,22/04/2024,S,BXGR,,,,,0.21666666666666667
494,22/04/2024,S,CSP,,,,,2.2166666666666663
494,22/04/2024,S,SE,,,,,2.3499999999999996
494,24/04/2024,S,CSP,,,,,0.11666666666666667
494,25/03/2024,S,BXGR,,,,,0.9333333333333333
494,25/03/2024,S,CSP,,,,,1.15
494,25/03/2024,S,SE,,,,,0.9333333333333333
494,25/04/2024,S,CSP,,,,,0.16666666666666666
494,26/03/2024,S,CSP,,,,,23.866666666666667
494,28/03/2024,S,CSP,,,,,0.5666666666666667
494,28/03/2024,S,SE,,,,,1.7
494,29/04/2024,S,BXGR,,,,,5.833333333333333
494,29/04/2024,S,CSP,,,,,5.116666666666667
494,29/04/2024,S,JAM,,,,,3.3499999999999996
495,01/03/2024,S,BXGR,,,,,53.03333333333333
495,01/03/2024,S,CSP,,,,,9.65
495,01/03/2024,S,JAM,,,,,1.1
495,01/04/2024,S,CSP,,,,,7.1499999999999995
495,02/04/2024,S,CSP,,,,,3.6
495,03/04/2024,S,CSP,,,,,2.4
495,04/03/2024,S,BXGR,,,,,4.016666666666667
495,04/03/2024,S,CSP,,,,,2.9333333333333336
495,04/03/2024,S,JAM,,,,,3.2666666666666666
495,04/03/2024,S,SE,,,,,6.0
495,04/04/2024,S,BXGR,,,,,1.2833333333333334
495,04/04/2024,S,CSP,,,,,3.95
495,04/04/2024,S,JAM,,,,,1.2833333333333334
495,05/03/2024,S,BXGR,,,,,8.033333333333333
495,05/03/2024,S,CSP,,,,,0.95
495,05/04/2024,N,BXGR,,,"Esperamos que cada uno o cada una de las aspirantes y el aspirante se concreten en las propuestas, en dar respuesta a las preguntas que la población les ha hecho (...) y que no empiecen con sus cosas, de estarse agrediendo ante las pantallas, ante las redes sociales, ante, este, las emisoras de radio, porque, si, efectivamente.","Esperamos que cada uno o cada una de las aspirantes y el aspirante se concreten en las propuestas, en dar respuesta a las preguntas que la población les ha hecho (...) y que no empiecen con sus cosas, de estarse agrediendo ante las pantallas, ante las redes sociales, ante, este, las emisoras de radio, porque, si, efectivamente.",7.616666666666666
495,05/04/2024,N,BXGR,,,"Porque luego se van con su rollo, ¿verdad?, y les tienen que callar la boca, sí, literal se lo digo, los que están, eh, justamente normando el debate. Luego no les gusta, se comienzan a molestar y es cuando dicen ""no, pos (sic) yo voy a atacar, al cabo aquí le traigo este pollito"" y luego se da la revancha, y así se la llevan.",,2.15
495,05/04/2024,N,CSP,,,"Esperamos que cada uno o cada una de las aspirantes y el aspirante se concreten en las propuestas, en dar respuesta a las preguntas que la población les ha hecho (...) y que no empiecen con sus cosas, de estarse agrediendo ante las pantallas, ante las redes sociales, ante, este, las emisoras de radio, porque, si, efectivamente.","Esperamos que cada uno o cada una de las aspirantes y el aspirante se concreten en las propuestas, en dar respuesta a las preguntas que la población les ha hecho (...) y que no empiecen con sus cosas, de estarse agrediendo ante las pantallas, ante las redes sociales, ante, este, las emisoras de radio, porque, si, efectivamente.",7.616666666666666
495,05/04/2024,N,CSP,,,"Porque luego se van con su rollo, ¿verdad?, y les tienen que callar la boca, sí, literal se lo digo, los que están, eh, justamente normando el debate. Luego no les gusta, se comienzan a molestar y es cuando dicen ""no, pos (sic) yo voy a atacar, al cabo aquí le traigo este pollito"" y luego se da la revancha, y así se la llevan.",,2.15
495,05/04/2024,N,JAM,,,"Esperamos que cada uno o cada una de las aspirantes y el aspirante se concreten en las propuestas, en dar respuesta a las preguntas que la población les ha hecho (...) y que no empiecen con sus cosas, de estarse agrediendo ante las pantallas, ante las redes sociales, ante, este, las emisoras de radio, porque, si, efectivamente.","Esperamos que cada uno o cada una de las aspirantes y el aspirante se concreten en las propuestas, en dar respuesta a las preguntas que la población les ha hecho (...) y que no empiecen con sus cosas, de estarse agrediendo ante las pantallas, ante las redes sociales, ante, este, las emisoras de radio, porque, si, efectivamente.",7.616666666666666
495,05/04/2024,N,JAM,,,"Porque luego se van con su rollo, ¿verdad?, y les tienen que callar la boca, sí, literal se lo digo, los que están, eh, justamente normando el debate. Luego no les gusta, se comienzan a molestar y es cuando dicen ""no, pos (sic) yo voy a atacar, al cabo aquí le traigo este pollito"" y luego se da la revancha, y así se la llevan.",,2.15
495,05/04/2024,S,BXGR,,,,,1.1166666666666667
495,05/04/2024,S,CSP,,,,,15.716666666666665
495,05/04/2024,S,JAM,,,,,0.5166666666666667
495,06/03/2024,S,BXGR,,,,,5.116666666666666
495,06/03/2024,S,CSP,,,,,5.116666666666666
495,08/04/2024,N,BXGR,,,"Creo que el espectáculo del eclipse de hoy va a estar mejor que el debate de ayer, de los candidatos, o más bien dicho del candidato y las candidatas a la presidencia de la República. No, me dormí, me dormí de plano señor Soriano, me dio sueño, pese a puros dime y diretes, me dio sueño, no compuso de veras, ese debate. Y me pregunto yo, ¿así quieren gobernar a este país? Uy, yo pienso que va a estar difícil, difícil, difícil.",,1.5666666666666667
495,08/04/2024,N,CSP,,,"Creo que el espectáculo del eclipse de hoy va a estar mejor que el debate de ayer, de los candidatos, o más bien dicho del candidato y las candidatas a la presidencia de la República. No, me dormí, me dormí de plano señor Soriano, me dio sueño, pese a puros dime y diretes, me dio sueño, no compuso de veras, ese debate. Y me pregunto yo, ¿así quieren gobernar a este país? Uy, yo pienso que va a estar difícil, difícil, difícil.",,1.5666666666666667
495,08/04/2024,N,JAM,,,"Creo que el espectáculo del eclipse de hoy va a estar mejor que el debate de ayer, de los candidatos, o más bien dicho del candidato y las candidatas a la presidencia de la República. No, me dormí, me dormí de plano señor Soriano, me dio sueño, pese a puros dime y diretes, me dio sueño, no compuso de veras, ese debate. Y me pregunto yo, ¿así quieren gobernar a este país? Uy, yo pienso que va a estar difícil, difícil, difícil.",,1.5666666666666667
495,08/04/2024,S,BXGR,,,,,8.283333333333335
495,08/04/2024,S,CSP,,,,,9.349999999999998
495,08/04/2024,S,JAM,,,,,4.45
495,08/04/2024,S,SE,,,,,0.7666666666666667
495,09/04/2024,S,CSP,,,,,2.283333333333333
495,10/04/2024,S,BXGR,,,,,0.18333333333333332
495,10/04/2024,S,CSP,,,,,0.4
